"dimBoot1","dimBoot2","dimBoot3","GROUP","Sex","IDENT_SUBID"
6.42822351721317,0.0580079568598438,-0.840695576392875,"DA","female","PA164_V1"
2.95213161138352,0.143679812051659,0.341525539833962,"IFC","female","PA165_V1"
3.31194846972619,-2.20042678138903,0.701344421029062,"DC","female","PA166_V1"
3.94413642928835,-2.31212579316318,0.622056852342425,"DC","male","PA167_V1"
1.09628123957206,0.0538038486925722,0.107272754815525,"DA","female","PA168_V1"
-1.19798899500497,-0.556940245990062,-0.121072900454654,"DC","female","PA169_V1"
-0.839806791223449,0.60058824691891,0.0706507514856891,"DC","female","PA170_V1"
2.02344532904144,1.02122434626667,-0.2192410061233,"DA","male","PA171_V1"
0.547206191739316,0.555798663578201,0.0182269347464149,"DA","female","PA172_V1"
6.18215649606625,-1.95165853571575,0.988501404292091,"DA","male","PA173_V1"
8.97429069118944,-3.55820620952713,0.187547362764654,"DA","female","PA174_V1"
-0.616742509464581,0.749196961972817,0.066654955859803,"DA","male","PA175_V1"
-0.371223197070187,1.08407534025749,0.206642427543991,"PI","male","PA176_V1"
5.29099949571903,0.550355801938079,0.275681648459499,"PI","female","PA177_V1"
-0.710997294322846,0.779676444103192,0.24160394392466,"DC","male","PA178_V1"
-1.38379334261542,0.687009097208078,0.0986008632430266,"PI","male","PA179_V1"
-1.49559031322638,0.601388525407361,0.0999742354051806,"PI","female","PA180_V1"
4.53528695374365,1.03213406946594,-0.255471903286205,"DA","male","PA181_V1"
-0.169274653404798,-0.758604393952943,0.0729543737790805,"DC","male","PA182_V1"
-2.20981070967693,-0.905628467915185,-0.264625977103585,"C","male","PA183_V1"
-2.21743091040328,-0.838739908911452,-0.258781681626626,"C","female","PA184_V1"
-1.15809881822977,0.371175484421586,-0.0138019974798718,"IFC","male","PA185_V1"
2.00527153170479,1.85838484549784,-0.210739311755591,"DA","female","PA187_V1"
-0.688860686551204,0.849840632919244,0.000764253691267536,"DA","female","PA188_V1"
-1.76486096119989,-0.18263826429397,-0.122109217482719,"DA","male","PA189_V1"
-1.88124433956978,-0.593088300530138,-0.272910838738081,"DA","male","PA190_V1"
-1.50055634409508,0.574239880207805,0.103206651159302,"PI","female","PA191_V1"
-1.05325279381434,0.45629212983226,0.22504568087877,"PI","male","PA192_V1"
-1.27139687913131,0.248890956178121,-0.012510757997167,"DA","female","PA193_V1"
-0.958604026092361,0.985894176419983,0.137860414744985,"PI","female","PA194_V1"
2.23178020824127,0.988604279088829,0.542592437052084,"PI","female","PA195_V1"
5.88656759586442,0.407335602645034,-0.925193494417958,"DA","male","PA196_V1"
-0.900845769409875,1.20291105490452,0.190290257380935,"PI","male","PA197_V1"
0.686096286195373,-0.93041966578158,-0.0650828742201192,"DA","male","PA198_V1"
-1.69926837758722,-0.980427955685981,-0.209197043403296,"DC","female","PA199_V1"
-0.0870225327064787,1.80884959499765,0.308209506274871,"PI","male","PA201_V1"
-0.484328127083244,-1.38336577994732,0.0276762417791646,"C","male","PA202_V1"
-2.22024499259259,-0.898576313935609,-0.242682398102315,"C","male","PA203_V1"
-2.21503022616865,-0.85860514537605,-0.266357053106605,"C","female","PA204_V1"
-2.21068164514331,-0.92587814352618,-0.2429921151837,"C","female","PA205_V1"
-1.33612262636596,-1.46248673171964,0.0455723303977428,"DC","female","PA207_V1"
-1.76772697912222,-0.189374658787955,-0.11340856660019,"DA","female","PA208_V1"
1.0847037550129,1.78871441213225,0.282929538419851,"PI","female","PA209_V1"
0.0921266782479849,0.831335142669015,0.247193885059915,"PI","male","PA210_V1"
1.43944481425683,1.50438348125434,-0.324635759776465,"PI","female","PA211_V1"
2.56736619732815,0.909307781021852,-1.13179945070455,"PI","female","PA212_V1"
-2.21086516754689,-0.875324639426056,-0.265304266262723,"C","male","PA213_V1"
-0.536279388242246,1.46851545834224,0.235036995247338,"PI","female","PA214_V1"
-1.07672124564901,0.882877768689502,0.21058722287965,"PI","female","PA215_V1"
-0.0955189092813732,1.69618641855175,0.319227116216385,"PI","female","PA220_V1"
-1.79273219431429,-0.620496707885188,-0.166187971225071,"C","female","PA222_V1"
-2.2085397737191,-0.916746643516452,-0.281707375849467,"C","male","PA223_V1"
-1.27378490626004,0.258351540750597,-0.0168320405133163,"DA","male","PA228_V1"
3.01275362951399,0.537572085435139,-0.405289104651099,"DA","female","PA229_V1"
-1.78765799069487,-0.644068149302163,-0.167134381631235,"C","female","PA230_V1"
-2.20510003241612,-0.93120218952038,-0.26647453114293,"C","female","PA233_V1"
-2.21437278211121,-0.907630304478307,-0.262890682683692,"C","male","PA234_V1"
-2.20895973972042,-0.889743722837659,-0.268970671335002,"C","female","PA235_V1"
0.0254070173828788,1.02381832656516,0.529404477052358,"DC","female","PA237_V1"
-1.64915867294901,-0.0764860614342235,-0.121074295899135,"IFC","male","PA238_V1"
-1.65197693036948,-0.0786529828458954,-0.117288602323532,"IFC","female","PA239_V1"
-1.04288968506296,-0.753458340738294,-0.275237127507373,"C","female","PA240_V1"
-1.04513630131062,-0.693697629083736,-0.321630996231204,"C","male","PA241_V1"
0.953833858854412,1.30629088379442,0.525970387111026,"DA","female","PA243_V1"
8.27967004353315,-3.0522280887172,0.308744574085954,"DA","male","PA244_V1"
-0.0834201193015918,1.69501864977857,0.314645644869882,"PI","female","PA248_V1"
-2.21499909678987,-0.866917480711586,-0.273214560776752,"C","female","PA249_V1"
0.241585012844354,2.02994670919351,0.287073417906224,"PI","male","PA250_V1"
-2.21544510700589,-0.954999718644545,-0.245960148869412,"C","male","PA251_V1"
2.92607052444705,0.412087352411677,1.50017321286944,"DA","female","PA252_V1"
-2.20832626208811,-0.946919320915988,-0.261309629855448,"C","male","PA253_V1"
-1.87915740123203,-0.295240279608292,-0.11632716101893,"DC","male","PA254_V1"
-1.86790573294773,-0.287962730544525,-0.116433745538567,"C","male","PA255_V1"
0.156444598334306,1.23625603631055,0.233815365858591,"PI","male","PA256_V1"
-0.416669455010585,1.55684717833245,0.21448391274719,"PI","male","PA257_V1"
-2.20593749029846,-0.897604403358924,-0.254711804891229,"C","male","PA259_V1"
0.0943531541893862,0.79420338572603,0.300521348970411,"DA","female","PA260_V1"
0.706603512668541,1.36638322720489,0.333104679759957,"PI","female","PA264_V1"
-2.20486932231432,-0.907062635129513,-0.273478198043847,"C","female","PA265_V1"
-1.37760663576744,0.642229455277986,0.101598546052846,"PI","female","PA266_V1"
-1.21771158296763,-1.41393195752568,-0.00892419996084544,"DC","male","PA268_V1"
-0.346924183729772,1.60180885841546,0.247065202824904,"PI","male","PA279_V1"
